item_id,league,season,date,away,home,away_score,home_score,away_logo,home_logo,final_margin,total_goals,red_cards,lead_changes,came_from_behind,late_drama,is_knockout
soccer-671394,eng.1,2024,2024-05-11 11:30:00+00:00,MNC,FUL,4,0,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,4,4,1,0,0,1,0
soccer-671392,eng.1,2024,2024-05-11 14:00:00+00:00,BRE,BOU,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,1,3,0,0,0,1,0
soccer-671393,eng.1,2024,2024-05-11 14:00:00+00:00,SHU,EVE,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,1,1,0,0,0,0,0
soccer-671396,eng.1,2024,2024-05-11 14:00:00+00:00,BHA,NEW,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,0,2,0,0,1,0,0
soccer-671398,eng.1,2024,2024-05-11 14:00:00+00:00,BUR,TOT,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,3,0,1,1,1,0
soccer-671399,eng.1,2024,2024-05-11 14:00:00+00:00,LTN,WHU,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,2,4,0,1,1,0,0
soccer-671400,eng.1,2024,2024-05-11 14:00:00+00:00,CRY,WOL,3,1,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,2,4,1,0,0,0,0
soccer-671397,eng.1,2024,2024-05-11 16:30:00+00:00,CHE,NFO,3,2,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,1,5,0,2,1,1,0
soccer-671395,eng.1,2024,2024-05-12 15:30:00+00:00,ARS,MAN,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,1,1,0,0,0,0,0
soccer-671391,eng.1,2024,2024-05-13 19:00:00+00:00,LIV,AVL,3,3,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,0,6,0,0,1,1,0
soccer-671365,eng.1,2024,2024-05-14 19:00:00+00:00,MNC,TOT,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,2,2,0,0,0,1,0
soccer-671367,eng.1,2024,2024-05-15 18:45:00+00:00,CHE,BHA,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,1,3,1,0,0,1,0
soccer-671362,eng.1,2024,2024-05-15 19:00:00+00:00,NEW,MAN,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,1,5,0,0,0,1,0
soccer-671401,eng.1,2024,2024-05-19 15:00:00+00:00,EVE,ARS,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,1,3,0,1,1,1,0
soccer-671402,eng.1,2024,2024-05-19 15:00:00+00:00,NEW,BRE,4,2,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,2,6,0,0,0,0,0
soccer-671403,eng.1,2024,2024-05-19 15:00:00+00:00,MAN,BHA,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,2,2,0,0,0,1,0
soccer-671404,eng.1,2024,2024-05-19 15:00:00+00:00,NFO,BUR,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,1,3,0,0,0,0,0
soccer-671410,eng.1,2024,2024-05-19 15:00:00+00:00,BOU,CHE,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,1,3,0,0,0,0,0
soccer-671406,eng.1,2024,2024-05-19 15:00:00+00:00,AVL,CRY,0,5,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,5,5,0,0,0,0,0
soccer-671407,eng.1,2024,2024-05-19 15:00:00+00:00,WOL,LIV,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,2,2,1,0,0,0,0
soccer-671408,eng.1,2024,2024-05-19 15:00:00+00:00,FUL,LTN,4,2,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,2,6,0,0,0,0,0
soccer-671405,eng.1,2024,2024-05-19 15:00:00+00:00,WHU,MNC,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,2,4,0,0,0,0,0
soccer-671409,eng.1,2024,2024-05-19 15:00:00+00:00,TOT,SHU,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,3,3,0,0,0,0,0
soccer-704279,eng.1,2025,2024-08-16 19:00:00+00:00,FUL,MAN,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,1,1,0,0,0,1,0
soccer-704280,eng.1,2025,2024-08-17 11:30:00+00:00,LIV,IPS,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,2,2,0,0,0,0,0
soccer-704281,eng.1,2025,2024-08-17 14:00:00+00:00,WOL,ARS,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,2,2,0,0,0,0,0
soccer-704282,eng.1,2025,2024-08-17 14:00:00+00:00,BHA,EVE,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,3,3,1,0,0,1,0
soccer-704283,eng.1,2025,2024-08-17 14:00:00+00:00,SOU,NEW,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,1,1,1,0,0,0,0
soccer-704284,eng.1,2025,2024-08-17 14:00:00+00:00,BOU,NFO,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,0,2,0,0,1,1,0
soccer-704285,eng.1,2025,2024-08-17 16:30:00+00:00,AVL,WHU,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,1,3,0,0,0,0,0
soccer-704286,eng.1,2025,2024-08-18 13:00:00+00:00,CRY,BRE,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,1,3,0,0,0,0,0
soccer-704287,eng.1,2025,2024-08-18 15:30:00+00:00,MNC,CHE,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,2,2,0,0,0,1,0
soccer-704288,eng.1,2025,2024-08-19 19:00:00+00:00,TOT,LEI,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,0,2,0,0,1,0,0
soccer-704291,eng.1,2025,2024-08-24 11:30:00+00:00,MAN,BHA,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,1,3,0,0,0,1,0
soccer-704292,eng.1,2025,2024-08-24 14:00:00+00:00,WHU,CRY,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,2,2,0,0,0,0,0
soccer-704293,eng.1,2025,2024-08-24 14:00:00+00:00,LEI,FUL,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,1,3,0,0,0,0,0
soccer-704295,eng.1,2025,2024-08-24 14:00:00+00:00,IPS,MNC,1,4,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,3,5,0,1,1,1,0
soccer-704296,eng.1,2025,2024-08-24 14:00:00+00:00,NFO,SOU,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,1,1,0,0,0,0,0
soccer-704297,eng.1,2025,2024-08-24 14:00:00+00:00,EVE,TOT,0,4,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,4,4,0,0,0,0,0
soccer-704289,eng.1,2025,2024-08-24 16:30:00+00:00,ARS,AVL,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,2,2,0,0,0,0,0
soccer-704290,eng.1,2025,2024-08-25 13:00:00+00:00,NEW,BOU,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,0,2,0,0,1,0,0
soccer-704298,eng.1,2025,2024-08-25 13:00:00+00:00,CHE,WOL,6,2,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,4,8,0,0,0,1,0
soccer-704294,eng.1,2025,2024-08-25 15:30:00+00:00,BRE,LIV,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,2,2,0,0,0,0,0
soccer-704299,eng.1,2025,2024-08-31 11:30:00+00:00,BHA,ARS,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,0,2,1,0,1,0,0
soccer-704300,eng.1,2025,2024-08-31 14:00:00+00:00,SOU,BRE,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,2,4,0,0,0,1,0
soccer-704302,eng.1,2025,2024-08-31 14:00:00+00:00,BOU,EVE,3,2,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,1,5,0,1,1,1,0
soccer-704308,eng.1,2025,2024-08-31 14:00:00+00:00,FUL,IPS,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,0,2,0,0,1,0,0
soccer-704304,eng.1,2025,2024-08-31 14:00:00+00:00,AVL,LEI,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,1,3,0,0,0,0,0
soccer-704303,eng.1,2025,2024-08-31 14:00:00+00:00,WOL,NFO,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,0,2,0,0,1,0,0
soccer-704307,eng.1,2025,2024-08-31 16:30:00+00:00,MNC,WHU,3,1,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,2,4,0,0,0,1,0
soccer-704301,eng.1,2025,2024-09-01 12:30:00+00:00,CRY,CHE,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,0,2,0,0,1,0,0
soccer-704306,eng.1,2025,2024-09-01 12:30:00+00:00,TOT,NEW,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,1,3,0,0,0,0,0
soccer-704305,eng.1,2025,2024-09-01 15:00:00+00:00,LIV,MAN,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,3,3,0,0,0,0,0
soccer-704316,eng.1,2025,2024-09-14 11:30:00+00:00,MAN,SOU,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,3,3,1,0,0,1,0
soccer-704311,eng.1,2025,2024-09-14 14:00:00+00:00,IPS,BHA,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0,0,0,0,0,0,0
soccer-704312,eng.1,2025,2024-09-14 14:00:00+00:00,LEI,CRY,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,0,4,0,0,1,1,0
soccer-704313,eng.1,2025,2024-09-14 14:00:00+00:00,WHU,FUL,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,0,2,0,0,1,1,0
soccer-704314,eng.1,2025,2024-09-14 14:00:00+00:00,NFO,LIV,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,1,1,0,0,0,0,0
soccer-704315,eng.1,2025,2024-09-14 14:00:00+00:00,BRE,MNC,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,1,3,0,1,1,0,0
soccer-704309,eng.1,2025,2024-09-14 16:30:00+00:00,EVE,AVL,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,1,5,0,1,1,0,0
soccer-704310,eng.1,2025,2024-09-14 19:00:00+00:00,CHE,BOU,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,1,1,0,0,0,1,0
soccer-704317,eng.1,2025,2024-09-15 13:00:00+00:00,ARS,TOT,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,1,0,0,0,0,0
soccer-704318,eng.1,2025,2024-09-15 15:30:00+00:00,NEW,WOL,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,1,3,0,1,1,1,0
soccer-704328,eng.1,2025,2024-09-21 11:30:00+00:00,CHE,WHU,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,3,3,0,0,0,0,0
soccer-704319,eng.1,2025,2024-09-21 14:00:00+00:00,WOL,AVL,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,2,4,0,1,1,1,0
soccer-704322,eng.1,2025,2024-09-21 14:00:00+00:00,NEW,FUL,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,2,4,0,0,0,1,0
soccer-704323,eng.1,2025,2024-09-21 14:00:00+00:00,EVE,LEI,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,0,2,0,0,1,0,0
soccer-704324,eng.1,2025,2024-09-21 14:00:00+00:00,BOU,LIV,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,3,3,0,0,0,0,0
soccer-704326,eng.1,2025,2024-09-21 14:00:00+00:00,IPS,SOU,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,0,2,0,0,1,1,0
soccer-704327,eng.1,2025,2024-09-21 14:00:00+00:00,BRE,TOT,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,2,4,0,1,1,1,0
soccer-704321,eng.1,2025,2024-09-21 16:30:00+00:00,MAN,CRY,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,0,0,0,0,0,0,0
soccer-704320,eng.1,2025,2024-09-22 13:00:00+00:00,NFO,BHA,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0,4,3,1,1,0,0
soccer-704325,eng.1,2025,2024-09-22 15:30:00+00:00,ARS,MNC,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,0,4,1,1,1,1,0
soccer-704336,eng.1,2025,2024-09-28 11:30:00+00:00,MNC,NEW,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,0,2,0,0,1,0,0
soccer-704329,eng.1,2025,2024-09-28 14:00:00+00:00,LEI,ARS,2,4,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,2,6,0,0,0,1,0
soccer-704331,eng.1,2025,2024-09-28 14:00:00+00:00,WHU,BRE,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,0,2,0,0,1,0,0
soccer-704332,eng.1,2025,2024-09-28 14:00:00+00:00,BHA,CHE,2,4,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,2,6,0,1,1,0,0
soccer-704338,eng.1,2025,2024-09-28 14:00:00+00:00,CRY,EVE,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,1,3,0,1,1,0,0
soccer-704333,eng.1,2025,2024-09-28 14:00:00+00:00,FUL,NFO,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,1,1,0,0,0,0,0
soccer-704337,eng.1,2025,2024-09-28 16:30:00+00:00,LIV,WOL,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,1,3,0,0,0,0,0
soccer-704334,eng.1,2025,2024-09-29 13:00:00+00:00,AVL,IPS,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,0,4,0,1,1,0,0
soccer-704335,eng.1,2025,2024-09-29 15:30:00+00:00,TOT,MAN,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,3,3,1,0,0,0,0
soccer-704330,eng.1,2025,2024-09-30 19:00:00+00:00,SOU,BOU,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,2,4,0,0,0,0,0
soccer-704345,eng.1,2025,2024-10-05 11:30:00+00:00,LIV,CRY,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,1,1,0,0,0,0,0
soccer-704343,eng.1,2025,2024-10-05 14:00:00+00:00,SOU,ARS,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,2,4,0,1,1,1,0
soccer-704346,eng.1,2025,2024-10-05 14:00:00+00:00,WOL,BRE,3,5,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,2,8,0,0,0,1,0
soccer-704339,eng.1,2025,2024-10-05 14:00:00+00:00,BOU,LEI,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,1,1,0,0,0,0,0
soccer-704348,eng.1,2025,2024-10-05 14:00:00+00:00,FUL,MNC,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,1,5,0,1,1,1,0
soccer-704344,eng.1,2025,2024-10-05 14:00:00+00:00,IPS,WHU,1,4,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,3,5,0,0,0,0,0
soccer-704340,eng.1,2025,2024-10-05 16:30:00+00:00,NEW,EVE,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,0,0,0,0,0,0,0
soccer-704347,eng.1,2025,2024-10-06 13:00:00+00:00,MAN,AVL,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,0,0,0,0,0,0,0
soccer-704342,eng.1,2025,2024-10-06 13:00:00+00:00,NFO,CHE,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,0,2,1,0,1,0,0
soccer-704341,eng.1,2025,2024-10-06 15:30:00+00:00,TOT,BHA,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,1,5,0,1,1,0,0
soccer-704353,eng.1,2025,2024-10-19 11:30:00+00:00,WHU,TOT,1,4,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,3,5,1,1,1,0,0
soccer-704356,eng.1,2025,2024-10-19 14:00:00+00:00,AVL,FUL,3,1,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,2,4,2,1,1,0,0
soccer-704352,eng.1,2025,2024-10-19 14:00:00+00:00,BRE,MAN,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,1,3,0,1,1,0,0
soccer-704357,eng.1,2025,2024-10-19 14:00:00+00:00,BHA,NEW,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,1,1,0,0,0,0,0
soccer-704349,eng.1,2025,2024-10-19 14:00:00+00:00,LEI,SOU,3,2,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,1,5,1,1,1,1,0
soccer-704355,eng.1,2025,2024-10-19 14:15:00+00:00,EVE,IPS,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,2,2,0,0,0,0,0
soccer-704351,eng.1,2025,2024-10-19 16:30:00+00:00,ARS,BOU,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,2,2,1,0,0,0,0
soccer-704358,eng.1,2025,2024-10-20 13:00:00+00:00,MNC,WOL,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,1,3,0,1,1,1,0
soccer-704354,eng.1,2025,2024-10-20 15:30:00+00:00,CHE,LIV,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,1,3,0,0,0,0,0
soccer-704350,eng.1,2025,2024-10-21 19:00:00+00:00,CRY,NFO,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,1,1,0,0,0,0,0
soccer-704362,eng.1,2025,2024-10-25 19:00:00+00:00,NFO,LEI,3,1,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,2,4,0,0,0,0,0
soccer-704368,eng.1,2025,2024-10-26 14:00:00+00:00,BOU,AVL,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,0,2,0,0,1,1,0
soccer-704364,eng.1,2025,2024-10-26 14:00:00+00:00,IPS,BRE,3,4,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,1,7,1,1,1,1,0
soccer-704365,eng.1,2025,2024-10-26 14:00:00+00:00,WOL,BHA,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0,4,0,0,1,1,0
soccer-704363,eng.1,2025,2024-10-26 14:00:00+00:00,SOU,MNC,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,1,1,0,0,0,0,0
soccer-704361,eng.1,2025,2024-10-26 16:30:00+00:00,FUL,EVE,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,0,2,0,0,1,1,0
soccer-704359,eng.1,2025,2024-10-27 14:00:00+00:00,NEW,CHE,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,1,3,0,0,0,0,0
soccer-704360,eng.1,2025,2024-10-27 14:00:00+00:00,TOT,CRY,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,1,1,0,0,0,0,0
soccer-704366,eng.1,2025,2024-10-27 14:00:00+00:00,MAN,WHU,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,1,3,0,0,0,1,0
soccer-704367,eng.1,2025,2024-10-27 16:30:00+00:00,LIV,ARS,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,0,4,0,0,1,1,0
soccer-704372,eng.1,2025,2024-11-02 12:30:00+00:00,ARS,NEW,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,1,1,0,0,0,0,0
soccer-704377,eng.1,2025,2024-11-02 15:00:00+00:00,MNC,BOU,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,1,3,0,0,0,1,0
soccer-704375,eng.1,2025,2024-11-02 15:00:00+00:00,LEI,IPS,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,0,2,1,0,1,1,0
soccer-704374,eng.1,2025,2024-11-02 15:00:00+00:00,BHA,LIV,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,1,3,0,1,1,0,0
soccer-704371,eng.1,2025,2024-11-02 15:00:00+00:00,WHU,NFO,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,3,3,1,0,0,0,0
soccer-704370,eng.1,2025,2024-11-02 15:00:00+00:00,EVE,SOU,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,1,1,0,0,0,1,0
soccer-704373,eng.1,2025,2024-11-02 17:30:00+00:00,CRY,WOL,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,0,4,0,1,1,0,0
