item_id,season,date,away,home,away_score,home_score,away_logo,home_logo,final_margin,overtime_periods,lead_changes,winner_came_from_behind,max_abs_lead,is_playoff
nba-401585754,2024,2024-04-06 02:30:00+00:00,UTAH,LAC,102,131,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,29,0,0,0,33,0
nba-401468366,2023,2022-11-17 00:00:00+00:00,IND,CHA,125,113,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,12,0,1,0,12,0
nba-401468367,2023,2022-11-17 00:00:00+00:00,MIN,ORL,126,108,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,18,0,0,0,25,0
nba-401468368,2023,2022-11-17 00:00:00+00:00,OKC,WSH,121,120,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,1,0,1,0,13,0
nba-401468369,2023,2022-11-17 00:30:00+00:00,BOS,ATL,126,101,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,25,0,0,0,25,0
nba-401468370,2023,2022-11-17 00:30:00+00:00,MIA,TOR,104,112,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,8,0,1,0,8,0
nba-401468371,2023,2022-11-17 01:00:00+00:00,CLE,MIL,98,113,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,15,0,1,0,17,0
nba-401468372,2023,2022-11-17 01:00:00+00:00,CHI,NO,110,124,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,14,0,0,0,17,0
nba-401468373,2023,2022-11-17 01:30:00+00:00,HOU,DAL,101,92,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,9,0,0,0,9,0
nba-401468374,2023,2022-11-17 03:00:00+00:00,NY,DEN,106,103,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,3,0,2,1,4,0
nba-401468375,2023,2022-11-17 03:00:00+00:00,GS,PHX,119,130,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,11,0,0,0,14,0
nba-401469010,2023,2023-02-12 19:00:00+00:00,MEM,BOS,109,119,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,10,0,1,0,13,0
nba-401469011,2023,2023-02-12 20:00:00+00:00,DET,TOR,118,119,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,1,0,0,0,7,0
nba-401585145,2024,2024-01-11 00:00:00+00:00,MIN,BOS,120,127,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,7,1,2,1,7,0
nba-401585146,2024,2024-01-11 00:00:00+00:00,SAC,CHA,123,98,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,25,0,0,0,25,0
nba-401585147,2024,2024-01-11 00:00:00+00:00,SA,DET,130,108,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,22,0,0,0,22,0
nba-401585148,2024,2024-01-11 00:00:00+00:00,WSH,IND,104,112,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,8,0,2,0,9,0
nba-401585149,2024,2024-01-11 00:30:00+00:00,PHI,ATL,132,139,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,7,1,2,1,7,0
nba-401585150,2024,2024-01-11 00:30:00+00:00,OKC,MIA,128,120,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,8,0,1,0,8,0
nba-401585151,2024,2024-01-11 01:00:00+00:00,HOU,CHI,119,124,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,5,1,0,0,11,0
nba-401585153,2024,2024-01-11 01:30:00+00:00,NO,GS,141,105,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,36,0,0,0,36,0
nba-401585152,2024,2024-01-11 03:00:00+00:00,DEN,UTAH,111,124,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,13,0,0,0,21,0
nba-401585154,2024,2024-01-11 03:30:00+00:00,TOR,LAC,120,126,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,6,0,3,1,6,0
nba-401360664,2022,2022-02-12 22:00:00+00:00,NY,POR,103,112,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,9,0,1,1,15,0
nba-401360665,2022,2022-02-13 00:00:00+00:00,MEM,CHA,125,118,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,7,0,0,0,31,0
nba-401360666,2022,2022-02-13 00:00:00+00:00,SAC,WSH,123,110,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,13,0,1,0,13,0
nba-401360667,2022,2022-02-13 00:00:00+00:00,SA,NO,124,114,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,10,0,0,0,16,0
nba-401360668,2022,2022-02-13 00:30:00+00:00,CLE,PHI,93,103,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,10,0,0,0,13,0
nba-401360669,2022,2022-02-13 00:30:00+00:00,DEN,TOR,110,109,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,1,0,2,1,6,0
nba-401360670,2022,2022-02-13 01:00:00+00:00,BKN,MIA,111,115,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,4,0,0,0,15,0
nba-401360671,2022,2022-02-13 01:00:00+00:00,OKC,CHI,101,106,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,5,0,1,0,7,0
nba-401360672,2022,2022-02-13 01:30:00+00:00,LAC,DAL,99,97,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,2,0,1,0,3,0
nba-401360673,2022,2022-02-13 01:30:00+00:00,LAL,GS,115,117,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2,0,0,0,6,0
nba-401360674,2022,2022-02-13 02:00:00+00:00,ORL,PHX,105,132,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,27,0,0,0,27,0
nba-401658197,2024,2024-05-18 00:30:00+00:00,NY,IND,103,116,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,13,0,1,0,13,1
nba-401474854,2023,2022-10-04 23:00:00+00:00,DET,NY,96,117,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,21,0,0,0,24,0
nba-401474855,2023,2022-10-04 23:30:00+00:00,MIN,MIA,121,111,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,10,0,0,0,12,0
nba-401474856,2023,2022-10-05 01:30:00+00:00,NO,CHI,129,125,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,4,0,0,0,17,0
nba-401474857,2023,2022-10-05 02:00:00+00:00,UTAH,POR,118,101,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,17,0,1,0,17,0
nba-401365911,2022,2021-10-06 22:00:00+00:00,LAL,PHX,105,117,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,12,0,0,0,28,0
nba-401365906,2022,2021-10-06 23:00:00+00:00,SA,DET,105,115,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,10,0,0,0,17,0
nba-401365907,2022,2021-10-06 23:30:00+00:00,CLE,ATL,99,96,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,3,0,0,0,5,0
nba-401365908,2022,2021-10-07 00:00:00+00:00,ORL,NO,86,104,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,18,0,1,0,18,0
nba-401365909,2022,2021-10-07 00:30:00+00:00,UTAH,DAL,101,111,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,10,0,1,0,18,0
nba-401365910,2022,2021-10-07 02:00:00+00:00,DEN,GS,116,118,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2,0,3,1,13,0
nba-401365912,2022,2021-10-07 02:30:00+00:00,SAC,LAC,113,98,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,15,0,0,0,21,0
nba-401585624,2024,2024-03-20 23:00:00+00:00,MIA,CLE,107,104,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,3,0,0,0,8,0
nba-401585625,2024,2024-03-20 23:00:00+00:00,IND,DET,122,103,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,19,0,0,0,20,0
nba-401585626,2024,2024-03-20 23:30:00+00:00,MIL,BOS,119,122,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,3,0,0,0,18,0
nba-401585627,2024,2024-03-20 23:30:00+00:00,SAC,TOR,123,89,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,34,0,0,0,34,0
nba-401585628,2024,2024-03-21 00:00:00+00:00,UTAH,OKC,107,119,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,12,0,2,0,12,0
nba-401585629,2024,2024-03-21 02:00:00+00:00,MEM,GS,116,137,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,21,0,0,0,21,0
nba-401585630,2024,2024-03-21 02:00:00+00:00,PHI,PHX,102,115,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,13,0,1,0,24,0
nba-401585631,2024,2024-03-21 02:00:00+00:00,LAC,POR,116,103,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,13,0,1,0,24,0
nba-401524696,2023,2023-02-20 00:30:00+00:00,GIA,LEB,184,175,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gia.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/leb.png,9,0,0,0,17,0
nba-401360016,2022,2021-11-14 20:30:00+00:00,SA,LAL,106,114,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,8,0,0,0,11,0
nba-401360017,2022,2021-11-14 23:00:00+00:00,MIL,ATL,100,120,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,20,0,0,0,20,0
nba-401360018,2022,2021-11-15 00:00:00+00:00,GS,CHA,102,106,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,4,0,2,1,4,0
nba-401360019,2022,2021-11-15 00:00:00+00:00,PHX,HOU,115,89,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,26,0,0,0,26,0
nba-401360020,2022,2021-11-15 00:00:00+00:00,BKN,OKC,120,96,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,24,0,0,0,24,0
nba-401360021,2022,2021-11-15 01:00:00+00:00,POR,DEN,95,124,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,29,0,0,0,29,0
nba-401360022,2022,2021-11-15 02:30:00+00:00,CHI,LAC,100,90,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,10,0,0,0,13,0
nba-401468911,2023,2023-01-31 00:00:00+00:00,ORL,PHI,119,109,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,10,0,1,0,13,0
nba-401468912,2023,2023-01-31 00:30:00+00:00,LAL,BKN,104,121,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,17,0,0,0,17,0
nba-401468913,2023,2023-01-31 01:00:00+00:00,SAC,MIN,118,111,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,7,1,2,1,7,0
nba-401468914,2023,2023-01-31 01:00:00+00:00,GS,OKC,128,120,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,8,0,0,0,18,0
nba-401468915,2023,2023-01-31 01:00:00+00:00,WSH,SA,127,106,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,21,0,1,0,21,0
nba-401468916,2023,2023-01-31 01:30:00+00:00,DET,DAL,105,111,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,6,0,2,1,6,0
nba-401468917,2023,2023-01-31 02:00:00+00:00,TOR,PHX,106,114,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,8,0,2,1,9,0
nba-401468918,2023,2023-01-31 03:00:00+00:00,ATL,POR,125,129,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,4,0,0,0,8,0
nba-401360570,2022,2022-01-30 18:00:00+00:00,LAL,ATL,121,129,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,8,0,2,1,10,0
nba-401360571,2022,2022-01-30 18:00:00+00:00,LAC,CHA,115,90,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,25,0,1,0,25,0
nba-401360572,2022,2022-01-30 20:30:00+00:00,POR,CHI,116,130,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,14,0,1,0,14,0
nba-401360573,2022,2022-01-30 23:00:00+00:00,CLE,DET,105,115,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,10,0,1,1,10,0
nba-401360574,2022,2022-01-31 00:00:00+00:00,DAL,ORL,108,110,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,2,0,1,0,11,0
nba-401360575,2022,2022-01-31 00:00:00+00:00,DEN,MIL,136,100,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,36,0,0,0,36,0
nba-401360576,2022,2022-01-31 01:00:00+00:00,UTAH,MIN,106,126,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,20,0,0,0,20,0
nba-401360577,2022,2022-01-31 01:00:00+00:00,SA,PHX,110,115,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,5,0,1,1,12,0
nba-401430212,2022,2022-04-25 23:00:00+00:00,BOS,BKN,116,112,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,4,0,0,0,12,1
nba-401430243,2022,2022-04-26 00:00:00+00:00,TOR,PHI,103,88,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,15,0,0,0,15,1
nba-401430239,2022,2022-04-26 01:30:00+00:00,UTAH,DAL,77,102,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,25,0,0,0,26,1
nba-401541243,2023,2023-04-25 23:30:00+00:00,ATL,BOS,119,117,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,2,0,2,1,10,1
nba-401541196,2023,2023-04-26 01:00:00+00:00,MIN,DEN,109,112,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,3,0,1,0,7,1
nba-401541237,2023,2023-04-26 02:00:00+00:00,LAC,PHX,130,136,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,6,0,2,0,17,1
nba-401359927,2022,2021-11-02 23:00:00+00:00,MIL,DET,117,89,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,28,0,0,0,28,0
nba-401359928,2022,2021-11-02 23:30:00+00:00,MIA,DAL,125,110,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,15,0,1,0,15,0
nba-401359929,2022,2021-11-03 01:00:00+00:00,SAC,UTAH,113,119,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,6,0,2,0,6,0
nba-401359930,2022,2021-11-03 02:00:00+00:00,NO,PHX,100,112,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,12,0,1,1,14,0
nba-401359931,2022,2021-11-03 02:30:00+00:00,HOU,LAL,117,119,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,2,0,1,1,6,0
nba-401360541,2022,2022-01-27 00:00:00+00:00,MIL,CLE,99,115,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,16,0,1,0,18,0
nba-401360542,2022,2022-01-27 00:00:00+00:00,CHA,IND,158,126,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,32,0,1,0,32,0
nba-401360543,2022,2022-01-27 00:00:00+00:00,LAC,ORL,111,102,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,9,0,3,1,9,0
nba-401360544,2022,2022-01-27 00:30:00+00:00,SAC,ATL,104,121,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,17,0,1,0,20,0
nba-401360546,2022,2022-01-27 00:30:00+00:00,NY,MIA,96,110,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,14,0,0,0,25,0
nba-401401134,2022,2022-01-27 01:00:00+00:00,DEN,BKN,124,118,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,6,0,2,0,11,0
nba-401401140,2022,2022-01-27 01:00:00+00:00,TOR,CHI,105,111,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,6,0,0,0,17,0
nba-401360547,2022,2022-01-27 01:30:00+00:00,MEM,SA,118,110,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,8,0,0,0,9,0
nba-401360550,2022,2022-01-27 03:00:00+00:00,PHX,UTAH,105,97,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,8,0,0,0,21,0
nba-401360551,2022,2022-01-27 03:00:00+00:00,DAL,POR,132,112,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,20,0,0,0,20,0
nba-401585442,2024,2024-02-25 01:00:00+00:00,ORL,DET,112,109,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,3,0,0,0,10,0
nba-401585444,2024,2024-02-25 01:30:00+00:00,BOS,NY,116,102,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,14,0,0,0,14,0
nba-401585443,2024,2024-02-25 02:00:00+00:00,BKN,MIN,86,101,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,15,0,2,0,15,0
nba-401468885,2023,2023-01-27 00:30:00+00:00,NY,BOS,120,117,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,3,1,1,0,8,0
nba-401468886,2023,2023-01-27 00:30:00+00:00,DET,BKN,130,122,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,8,0,2,0,11,0
nba-401468887,2023,2023-01-27 00:30:00+00:00,CHI,CHA,96,111,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,15,0,1,1,15,0
nba-401468888,2023,2023-01-27 01:00:00+00:00,CLE,HOU,113,95,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,18,0,0,0,26,0
nba-401468889,2023,2023-01-27 03:00:00+00:00,DAL,PHX,99,95,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,4,0,0,0,7,0
nba-401468890,2023,2023-01-27 03:30:00+00:00,SA,LAC,100,138,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,38,0,0,0,38,0
nba-401468632,2023,2022-12-23 01:00:00+00:00,SA,NO,117,126,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,9,0,0,0,20,0
nba-401468633,2023,2022-12-23 02:00:00+00:00,WSH,UTAH,112,120,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,8,0,2,0,8,0
nba-401585010,2024,2023-12-23 00:00:00+00:00,TOR,PHI,111,121,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,10,0,1,0,10,0
nba-401585011,2024,2023-12-23 00:30:00+00:00,DEN,BKN,122,117,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,5,0,1,0,5,0
nba-401585012,2024,2023-12-23 01:00:00+00:00,ATL,MIA,113,122,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,9,0,0,0,9,0
nba-401585013,2024,2023-12-23 01:00:00+00:00,DAL,HOU,96,122,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,26,0,0,0,29,0
nba-401585015,2024,2023-12-23 03:00:00+00:00,PHX,SAC,105,120,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,15,0,0,0,19,0
